V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
3918.9787631468635,4177.994748384126,4306.186914521984,3920.2301333103082,4146.00051767117,4378.098434271278,4289.704755291907,4309.766788544517,3878.4308168753423,4087.730719497984,4127.297682165082,4197.7662544674895,4023.5150788022193,3816.207957320201
4149.896168185887,4272.994217175905,4287.242305169852,4107.131757265261,4667.402914113336,4511.534822500156,3938.7269037049527,4245.15028299147,4324.557748934588,3930.8479184627167,4017.05293587988,3972.394839779583,4339.30213199028,3960.237017620814
4135.906341582365,4414.970587357394,4173.542811133893,4137.53064250243,4007.1380929766347,4204.682543220678,4360.47485469316,3943.5328147460978,4335.1948925095085,3841.927655680634,4137.731436277911,4173.465908745032,4152.722663464206,4174.939567218783
3989.298943952414,4273.917148679795,4260.757368231661,4385.597165719931,4135.605317873667,4295.779314129382,4553.657967898477,3958.107878803389,3914.4893760201444,4249.758408326339,4170.256580768557,4400.720770693039,4328.942881105635,4044.7553588309506
4043.65445825035,4008.6689610025355,3969.931239778482,4572.547138321593,4102.741470940087,4245.1795159936255,4024.5138397541355,4251.189666508358,4398.626540697318,3953.9025462529808,4193.12726350278,4101.096563977559,4222.8848881010335,3888.503784676275
4096.113898380361,4200.120121212311,4102.934658085545,4454.638820708546,4079.483363478259,4025.9838722183486,4105.874702114183,4067.8725941320354,4116.964212742256,4133.315746472793,4021.5642407139717,4231.2818255667235,3934.6358178914575,4238.183617946883
4358.766444760758,4320.37657849553,4341.298454271281,4373.525773972917,4191.159033815059,4122.303861111205,4080.831683827548,4208.202355073344,4102.179927557028,4179.966794549711,4194.376295038566,4225.186210700226,4015.8463768638658,4018.716345081047
4128.050226464865,4201.567651270578,4120.097335307483,4072.5469063725063,3930.629764876069,4195.020090531672,4309.367474345723,4202.422569954837,4136.523054859813,4508.501479428129,3981.3567791820806,4172.855149162895,4248.985063625375,3756.9290503423754
4301.64029170221,4303.570927442726,4318.266001095892,4530.391131875143,4523.443372046594,4121.649735950206,4089.3841757767987,3978.1033856536455,3901.7719156983376,4251.022553721695,4044.3956298013286,3998.829591086892,4187.062500796996,4469.285549557055
4088.924601943934,4147.7239849672915,3926.990360767218,4496.737972054171,4308.3656494543375,4185.62079685736,3991.246079344712,4173.221790158678,4260.932751884429,4178.169045161277,4140.733930534365,4263.15867469853,4613.750237847283,4541.247620298204
4099.173715295687,4572.093194363956,4113.078318842992,4128.2878048352395,3871.139024661927,4032.388999993686,4271.809279628725,4228.173830930393,4578.419614308755,4093.8744786606285,3718.4350230891605,4093.981586674882,4328.0379235510145,4026.1623079322508
4018.272636527143,4361.379749677397,4281.356300212644,4132.843128884552,4252.03495250919,4207.480085432408,4346.832526022165,4213.866373913594,3868.125717088978,4363.483410526552,4101.07057489575,4144.5902862365865,4021.9581425573197,4194.299825730146
3874.4397213941593,4414.8439904693,4040.623385734421,4143.090560686378,4045.5273426580693,4111.440069621947,3912.74202166273,4444.412279286152,4348.282989421881,4268.752676916538,4358.9093868621885,4117.763362277148,3791.8977907986637,3966.726553417313
4370.080445447279,4052.1436256372604,4219.715085702716,4148.565230110118,3890.7049944202936,4201.844700191913,4118.304325346656,4265.077382081807,3696.4669757123015,3999.458707491959,4347.101107592627,4245.227773862678,4166.519610243443,4227.766469196897
4293.111671981486,4288.3049781578675,4135.253214453871,4271.355814646076,4439.028173314738,4140.73547889428,4048.7443449506795,4233.172206118475,4523.195761440331,4503.024279451037,3939.763361477783,4102.400491906722,4284.22611894224,4345.656194465239
4219.758676420266,4408.751715959146,4730.796596487874,4148.6630626497645,3802.3621766741912,4359.567732193858,4605.539868825415,4250.368646614438,4374.365520338006,4158.711410933779,4176.758348746754,4299.961824384653,4501.134339468547,4052.4140200092047
4200.5433034299185,3917.4633488506324,3898.7471302037675,4430.282583599763,4221.677748757379,4324.824568998257,3972.5523977526054,4578.794404135486,4185.701532197553,4012.0992899274133,4435.341744063584,4224.873527690891,4276.482978619778,4219.628748085303
4400.503384851288,4047.993776101597,3936.334393346439,3978.893181042145,4202.095994068704,4315.361540604734,4372.483765065004,3884.8547138021445,4112.552449915622,3816.1648411022184,4193.429358804637,4300.901197235136,4211.758920973912,4154.511664485973
4379.481126043762,4265.142077081125,4093.7103489622996,4292.563866591182,4007.531880277918,3860.131852791315,4266.9854553357045,4373.305528693812,4071.5111219598084,4101.887198213474,4047.7542768414987,4352.135993600713,4449.730988031216,3796.3235460638325
4170.478514479356,4287.037353483681,4295.862993986073,4215.989857175508,4201.716803770302,4449.5090844972965,4129.890474505421,4481.38987367593,4103.135682596396,4300.079033198556,3997.4092809122635,4030.1934992861993,3864.058041884845,4073.8956442340527
4388.336650997508,4053.0937414828545,4128.578114184273,4102.5961197788665,3672.8656972126996,4104.182552178538,4180.138601474843,4133.364035736571,4212.317866429916,4129.967375896685,4212.605567120946,4288.515243281395,4217.955157321057,4120.421708867407
3743.329464266602,4289.9690898624485,3817.0828212380184,4310.865337553948,4094.3843391882724,4306.3592489575485,3852.4599501032917,4381.873079728763,3909.008006579517,4063.398815552561,4514.714633992845,4111.915702481035,4098.276093738962,4210.133795258348
4085.228301854387,4082.625096250491,4339.914894869348,3993.7194579898305,4136.926303734145,3825.895188240647,4021.915432596183,4466.109134472507,4391.2589393616345,4155.288452529239,4220.974511356198,4167.041377276955,3972.0492209951944,4178.6784782368995
4058.76825843121,4107.287924041483,4461.388125516304,4624.7994431940715,4265.8068873761495,4348.718939024352,4462.986751549055,4490.636711944306,3988.738598116614,3992.7849977215487,4151.202668990855,4246.690884662394,4422.633713023888,4533.519350818214
3874.829351466711,3875.2127387590194,4192.182499724771,4049.4090657480447,4435.600899468327,4535.089329388193,4001.0282876835936,4367.580329818897,4099.685282621042,4390.717895692798,4286.377767763822,4251.469241455989,4374.645093421794,4234.789076954158
3930.6621388667236,4123.356050753372,4552.196769303046,4679.742673621524,4196.651159848936,4508.989679241004,4197.1838338890575,4110.441770718768,4228.011610566197,4241.916924004627,4229.804690443469,4170.9377843443635,4123.80655859263,3956.8748169973787
4155.629877333221,4059.0440377322,3947.9508495059636,3925.7533661891634,4069.601363549942,4326.836416425549,4512.137352645706,4229.689770338409,4315.811950081266,4088.1751497628875,4206.420343921038,4303.140962852048,3871.333132943149,4115.210214794011
4059.8350102930644,4201.8148350473575,3944.081785516605,4376.18495075574,4244.796958956026,4295.200838318672,4475.926789383838,4070.2597406586397,4294.486725799511,3962.1693151448026,3970.404462346416,4339.62146954267,4155.00926469565,4225.34741014296
4059.3412791146648,4133.104849806787,4145.267610029775,4321.482905291901,3990.6468845406184,3540.981803940176,4286.9984526779335,4223.065375554601,4277.9413397690605,4108.832671887614,4041.6670476955387,4215.207225476005,4140.252431294847,4044.9838775902745
3710.233241355086,4181.254302954115,4357.302774862654,3920.8938063021737,4174.151826060583,4318.429371672484,4015.6179201302602,3965.03093720143,4100.338997969779,4253.825926244261,3969.4517622353765,4156.65773134938,4395.162778839433,4260.441605552846
4369.5068177601715,3918.5663123560566,4053.433102897246,4496.522722861252,4154.928787206606,4423.213184995617,4149.821280329699,4222.058665456833,3727.680769801294,3727.332565594126,3881.761455854893,4304.795653773539,4042.7914301099518,4459.562614306564
3753.0430241854624,3950.6699189467226,4133.4938135665025,4179.9628205833005,4469.1684622709945,3939.5972670827587,4103.315532434655,4016.357204894548,4275.911777137874,4081.976114033071,4103.835676673956,4315.140414295,3836.705922449988,4504.062098696679
3924.2244618025093,4073.0536207138016,4130.559776693764,3958.038636895683,4476.863409542516,4140.192162523382,4026.3955634098425,4313.997695298314,4251.0023230696515,3974.5175879986195,4138.23020456986,4359.996596061194,4160.347617649942,3869.399325969939
4050.9776144198004,4159.150459307665,4222.454900532538,4100.619252058651,4139.451066707372,3862.88692615702,4384.5993897247645,4458.118986909162,4077.9434340267767,4287.924521277876,4499.799363635036,4289.087762340927,4613.649665346632,4125.185017196083
4146.271598862132,4145.574648329081,4348.530237026999,4030.1176403240197,4290.349721685688,4180.36895657608,4325.301004370415,4258.222917114167,4473.768726489508,4168.344126505088,4062.6429545304254,3883.0557498130956,4142.668924931994,3960.5690470089694
4003.4985108894643,4160.192843589115,4228.381645275126,4114.432300561966,4109.842831932344,4215.039059847755,4029.644476503486,4107.707394111743,3942.4367216781397,4021.7379281653275,4116.03775317557,4165.360194806064,4033.5955886812667,4440.883077315193
4246.317662492308,4398.3842509299975,4098.427898722519,4568.051132963716,3924.386179685565,4015.7977070923803,4041.491117128268,4029.956093003961,3923.9809390244554,4302.352669083345,4043.4467884523956,4111.157480533674,4464.182695460375,4093.9481287998087
4246.981314051644,4177.65166372204,4290.008409048742,3548.0693761435114,4503.97758827365,4271.778812652223,3918.253066805267,3989.4867254749383,3917.965971424086,4172.858552268441,4241.210973612836,4145.998206451006,4361.733208881376,3798.6979526016407
4487.128325239373,3788.5413658512334,4192.291354266388,3986.5464133973355,4169.039070937413,4470.374292745381,4080.003585173153,4502.755266505206,4326.884405919138,4310.698136832575,3896.734640845629,4307.748413653207,4472.078195343154,4138.790861584659
4218.191740021147,4258.062124830025,4343.057913883444,4416.678378799338,4429.216627651725,4263.692861133653,3975.2193858556634,4092.896121640084,4171.292434576227,4052.3334002986408,4321.579675767898,4342.395905432348,4522.77457321071,4477.970910990975
4210.476746354646,3920.9763755948447,3971.6882228783843,4234.342277823161,4399.951808118845,3880.492727041501,4242.615754021264,4424.057954373107,4182.844998073399,4184.720408080808,4259.105672381722,4419.310704836417,4242.453116757806,4134.215819579329
4434.401470560019,4308.718848935169,3758.921131842908,3892.5784156149552,4131.820549840451,4071.3173396722277,4601.638375945273,4094.160939428973,4094.163096413902,4156.50722822573,4173.294608990798,4161.94327197045,4131.321138173763,4511.550477716611
4016.7023607931233,4430.368003818133,4191.24796998072,4445.056338263451,4541.055040815006,4147.859719025211,3991.5140979638954,4328.446874958413,3872.7482316063633,4148.938914696523,3797.0741228481193,4179.959501110168,4025.5440678132613,4031.2793993639166
4470.866415315633,4509.539725556957,4082.9317956877053,3627.461866485815,3864.1305876561805,4082.9295631227037,4149.700595404165,4368.617556703249,4483.98262645261,4133.857859264006,4451.553029796173,4353.05395627733,4493.555238165072,3654.8726803161885
3882.8508629430808,3800.874948407195,3996.406468187008,3999.9372808788034,3854.3408893378064,3972.2679579483192,3874.7696176268946,4054.8798893024737,4154.884638677254,4008.041743570447,4111.0589835836145,4037.228263051563,4092.318646518623,3953.119669519661
4018.9236477803843,3951.164888104186,4346.913785667471,4107.376583948745,4428.53745981863,4459.4433745863535,3866.020814462085,4001.898932259654,4101.9984942877745,4032.150467600764,4309.257546198529,4253.210124083944,4314.383437055009,3896.985379758956
4168.5906181506725,4354.012452934369,3945.4310462503204,3978.7110751978853,4636.171157687024,3871.9028387596104,4220.683267259757,4214.339545915114,4027.984800932817,3971.896237603607,3845.7443078943816,4336.805334101428,4112.198354109361,4161.206368012919
4359.818486886031,4347.9979336080905,4275.488793950799,4011.035395912569,4321.762070247537,4309.731669675036,4169.8744217618505,3970.4308086729034,4372.346557695513,3965.210110655221,4107.014484398752,4290.3491694296545,4203.279260845481,4596.25555522367
4500.363963534663,4219.538445636569,3870.362505688808,4377.809707366035,4116.0186559102585,3955.7277140865835,3781.61035184858,4100.925781235447,4133.113025906303,4335.4682615433,4258.835558525185,4127.959666894224,4141.8770700077985,4342.226275488071
4397.008936675361,4318.446946835414,4057.336076911463,4258.110280395519,3854.3904942217055,4273.086952390925,4041.6861774159074,4312.23122621153,3790.056188774434,4036.132838256246,3966.2336890606607,4305.037231862933,4454.002135101666,4362.180323228584
3764.922611718176,4083.259281980029,4214.251754237804,3930.2367050595435,4134.197633622848,3998.3976125217046,4491.470508428432,4355.607013766727,4113.679941427415,4346.957740987779,4275.764988606898,4304.980089287703,4363.94013599451,3892.989831073348
3792.1717970381937,4147.366649028788,4220.04151328945,3957.522774990874,4215.981844738669,4313.364147409628,4244.4568494252335,4298.287449640813,3872.2347554740377,4501.20452484101,4559.793731148386,4450.713633185217,4343.96364600468,4039.608958855182
4008.0419359401153,4457.631266578634,4154.481279074934,4010.5018917616917,4461.390837037957,4349.938247851055,4112.585716369815,4436.999921668956,4236.454731021587,3769.0470427737955,4069.1506699720353,4134.901810060671,3920.7570849454023,4109.642851866765
3932.1618387852295,4400.880114855421,4019.8548414268425,4281.254303496453,3918.999368027233,4214.505157513965,3950.325040234115,4071.9247824954164,4255.625776430955,4089.5207775998347,4407.002311996062,4124.190876946163,4076.858314130564,3986.243275491832
4263.55135269248,4286.115553278553,4244.530121275798,4235.717033687175,4325.7584772428045,4423.5845310516015,4469.947413968537,4399.8862185816015,4223.063438849358,4167.3605705455175,4046.384635980131,4190.993795314313,4554.2569659968885,4400.39781931862
4053.7671429509232,4170.872808104229,4006.0883515762425,4236.850534029227,3697.592203637721,4391.050890023422,3667.440655786296,4521.170998305071,4646.453435662264,4068.01710863165,4467.714630087975,4172.668969916326,4517.971149150908,4038.5170742182836
4209.598407527639,4400.950174140216,4245.228552152113,3885.0676357615366,4413.102647460163,4228.9721737614245,4316.876865007906,4061.9870925418422,4004.4188568213613,3993.377744263702,4284.754716231219,4112.962542165953,4348.756192188943,3883.1741600292316
4359.4372746023355,4545.109327672958,4133.081620704805,4034.3089444065777,4266.017758844746,4058.1712128714053,4578.437024189292,4096.147110171892,4415.173073093774,4432.4146416167705,3997.235856280485,4078.3487629903984,4157.088207999964,4043.6933501644307
4135.5288766953,4102.167268450916,4338.871787110051,4260.069728828276,4765.08079639599,4139.414243448885,4394.251157567465,3997.0655807501203,4309.229210269643,4277.035126539285,4095.815648074751,4188.9067640927415,3924.6930764388553,3728.088161993606
4244.779689374238,4292.356846156538,4382.7350096447635,4383.042600595048,4246.111110628379,3903.404226652775,4675.729233015881,4392.029244298316,3957.0654683762414,4220.468496137951,4107.81122419168,4222.3313213352585,4422.4693946830175,4192.737929681346
3933.980720167093,4327.158487487096,4516.917410650449,3959.1169478475103,4363.888475580958,3699.598373396539,4036.241212428941,4331.337782176739,4012.8873444787446,4674.9152753047165,4039.648466476783,4351.395554649928,4199.574500515537,4296.369357806793
4327.772308965809,4449.227863327607,3955.130886516326,4419.831482336859,4204.595700991112,4357.162052463289,4005.6357845046723,4445.126064757678,4364.142154600552,3845.4509311579604,4153.001262932418,4399.259640271348,3982.560837637492,4251.256462863613
4343.063082043068,4232.507956128153,3997.665207880933,4045.2626371467236,4156.681582032459,4037.622750064055,4092.3959371075125,4125.0580151894355,4087.7445210439155,4149.227220934135,4148.2448800286775,4096.162616970986,4276.30228542053,4021.6383481638977
4129.410763401809,4124.631128614472,4561.409112379428,4123.86810096136,4101.19275859172,4064.8140077210414,3975.4140192270193,4263.851777021527,4171.7995547900055,4318.588967100987,4260.611162320786,4134.807960423256,4486.8430943672265,4088.235917890418
4154.280283182655,4352.238746111561,4312.694280329157,3896.5175835056207,4300.8505029670205,4065.4439233890653,4398.84223590984,3993.0956658203686,3945.889873738697,4020.8195665674134,4453.6952725107785,4223.682706281396,3718.7374543300875,3947.416990646984
4326.817290485518,4238.545622244604,4302.86640716241,4288.52219240388,4385.401358813629,4264.256974173341,3959.4745997060422,4361.011940365057,4682.433423382978,4020.7504376423017,4276.5937201433035,4289.390367514855,4256.121819081228,4168.599630650203
4465.770426491559,3843.5300175780812,4230.911691385999,3781.6123674038918,3955.4214998987345,4447.901254236441,4276.991211195153,4409.414733876256,4599.377768827471,4311.150632143661,4155.310438885942,4222.218344045832,4178.046783910736,4141.436526979171
4354.765838046543,4064.8152400385375,3683.8083495848773,4363.274650390994,4437.03864034377,3943.067918807101,3878.1184189465093,4166.560678771802,3999.8083861893706,3870.7276613196336,4397.426377656776,4154.234123616968,4409.96098385361,4126.545798602237
4250.709137744875,3857.1663621160865,4169.120600269289,4365.880021385007,4214.462143406013,4188.509761847634,4020.2619746965465,4283.520041524935,4056.591399337139,3936.9997569719076,4387.977864511129,4250.174797187335,4388.979638604455,4321.571638300496
4242.158679777978,4265.927055572698,4285.428940595427,4189.964639347925,4459.518216144668,4048.1231648353883,4204.405341154402,3997.2277368878035,4410.580322647003,4018.154583437369,4273.940777055093,4074.6788694554048,4490.625254031282,4451.241335376622
4080.0215400689585,3927.2898484511184,4145.21445907678,4256.823509857838,4259.4162387278775,4074.6815174260955,4193.726225847047,4271.758345972922,3849.5479870682148,4011.0732705498863,4236.236255252924,4233.222440155522,4342.318372240977,4312.960239436556
4133.076150017855,4108.578810343686,4537.628830052345,4156.691406973456,4075.725517645849,4236.284560347675,4003.1778423345986,3829.016141168795,4147.1168732635215,4023.8229723635786,4068.6700472909556,4306.48718413887,4037.4492342361896,4231.97558961389
4346.7437461130585,4240.144468945773,4298.513325745137,4326.9345132043445,4305.150485578252,4102.550122850793,4393.854474092167,3985.8181967576993,4192.469463308049,4253.089679797029,3861.6792689782574,4327.7790159467795,4243.0681068139675,3970.377910089005
3977.299733164382,4155.517544881151,3944.0078894183357,3908.7748959690343,4283.642567241592,4254.131149714636,4318.253844325852,4178.44460022151,4013.0708878335668,4299.21333622388,4061.0406599212583,4231.422138039867,3934.3504716252132,3913.485742140579
4054.330358117934,3986.5518921043695,3897.42593826777,4030.511148953523,3946.258066641434,4261.052364613823,4061.799457913423,4078.823860097652,4175.345829953431,3738.5618007424455,4100.810742756756,4115.30865514417,4024.4831587801636,4417.519635998697
4027.6271425266123,4315.381562212448,4178.614059661158,3793.056599357732,4242.463195048524,4060.975764234624,4138.363573835766,3997.5876469081763,4434.014592287452,4154.826542866426,4071.6840421783772,4268.017507377487,3842.9098253568077,4327.970830250235
4001.3450715792314,3977.8409761679045,4032.3523301541445,4431.655529572496,4050.267696457393,4035.2063446322986,3960.613014701859,4194.261604660657,3986.728309598077,3997.785386517884,4274.505084251322,4229.636391160946,4013.646713670769,4432.063346425349
4314.7493418493,4183.4999873066045,3695.931580804051,3897.5145926351806,4312.626447330833,4119.655153062985,4260.933246074587,4435.624927973962,4277.022407895084,4049.860550802739,4075.696868789412,4250.088696572663,4135.522775391458,4166.862746588825
4275.399402851696,4585.718724349676,4202.285629348805,4307.54062325134,4113.985026064886,4162.433916684452,4158.19376960895,4352.090429779194,4241.675924498363,4613.774088488694,3679.3230808333337,4167.4721073819865,4244.6888067486,4132.610867423697
4118.040950192994,4128.420743887516,4101.218542144567,3961.1263236173027,3980.9439818817345,4243.55479681125,4353.026773822953,4392.604628992284,4139.083011494765,4361.854945270397,4011.7416932546034,4275.88548228263,4023.2847793091,4040.02508591627
4118.120264518438,4234.801835325135,4573.606146264273,4243.059994672185,4360.151449850372,4277.529119577237,4291.166890271785,4448.075071988815,4062.313258575665,4444.245618066573,4080.8406740551263,4159.4608117766065,3894.7055704550235,3763.8191575088044
4245.891804053803,4155.555619629581,3856.048183808811,3888.0298406641878,4074.1018196068476,4264.635625528026,4387.041172565353,4264.5222774921385,4459.7446278608895,3705.3974482517056,4368.737091333048,4189.148113070232,4158.678311776888,4070.9455301971198
4070.8691518085116,4020.7216042600166,4192.978046934049,4234.6299236154455,4372.858426516795,4439.218620039706,4172.136933861481,3974.882784996598,4287.941071393068,4120.6181152381205,4064.114325473013,4117.866786827681,4210.098801268892,4309.602018885543
3922.680332240219,4303.996307166538,4021.7220140100553,4452.57454061912,4387.398330154791,3963.7760151430975,4175.062023735577,4180.519209472883,4166.925036488751,4086.151806115801,4152.967184024686,4344.142368125412,4528.772573750791,4054.0848460604625
4161.192001338336,4380.766665957097,4196.242509782783,4382.826288547729,4584.713617486224,4260.842697271384,4091.265860193968,4390.834106589021,4115.306559888287,4108.7792130518455,4225.773205562901,4517.81957737303,4216.77566826899,4045.3627376351187
3872.487550414472,4243.587684711347,4197.841926747936,4453.110936456389,4603.663699937277,4037.4216681544885,4254.5439949873135,4200.821895121841,4333.179495311759,4256.46118727323,3919.778889492668,4162.314138284675,4416.658877809029,4388.178861519928
4242.075157267419,3936.1307833496285,4278.993640806249,3886.893530108884,4351.330575238964,4373.9048582623245,4393.027635460249,3981.913136051906,4050.372927493925,4232.192013397846,3946.413344588388,4236.6808240981845,4645.557114996275,3637.9631561492906
4064.2930619033755,4317.494596447111,4022.983329508733,4212.60459736291,4407.7396753875855,3861.962984772079,4049.0726164234093,4336.68580773084,4258.526141374283,4062.550105953779,3820.3350765463974,4210.625555293064,4207.237984344671,4049.902973555982
4027.9900445258554,4310.172650536375,3969.5012961098905,4142.3000474564215,3949.7354972389726,4024.55247190102,4287.834437801646,4292.2909780563905,4307.375796853839,4305.601633185501,4320.523004609599,4125.07433000435,4322.357077696241,4025.218581130853
4309.999136794282,4636.681473591025,4012.333081491958,4191.959777069856,3612.4731132364595,4541.656668422314,4013.167282569759,4312.916050858574,4328.392277822076,4012.846016537613,4450.752837899927,4282.397168802577,3674.15998277999,4021.858016280606
4436.093004424434,3815.835815902986,4215.078276107609,4289.372305154356,4056.6978589202977,4171.587382891169,4228.329067892509,4114.093496491837,4194.855657229797,4335.237908300961,4109.023200731849,4018.63798132848,3774.225141127337,4029.6166519097737
4157.318678361587,4090.765148960841,4120.013966635159,3979.3778701426613,4104.822477124855,4339.165730967476,4106.34340102457,4297.901911878133,3870.5846244898985,4194.235492964844,4281.11797291788,4280.5858320796415,4521.074708649115,4079.109665499357
3821.7802188954756,4222.013102609966,4384.1690312740475,4449.604146548101,4236.188792452119,4066.269645595185,4303.155986339132,4030.3365287891156,4320.201569335595,4026.9627814436244,3974.051619244854,4456.3408008614815,4177.761575141822,4391.414929003361
4249.560745320301,4358.400616044817,4259.420804535013,4404.524429240202,4310.335454304843,4316.2261179094785,4200.658486447999,4278.903742237439,4298.905311724738,4106.765541800644,4111.862575597439,4156.160129740074,4132.756542178574,4257.839493928254
4505.20811195697,4403.261294660721,4416.986598123133,4406.82249222621,4460.015720187426,4056.5853550178686,4596.317380681583,4294.164730571789,3717.7533038475117,4129.257695110109,4266.80375507578,4303.142238368519,4486.2675017114825,4317.567029149921
4313.473321817964,4052.3986478717493,4145.305937625639,4398.56917680431,4228.072079211706,4247.306792359986,4443.513679903126,4087.8010466503156,4320.393759962851,4180.674152861258,4219.947438490878,4224.957447466888,3923.9519859767697,4209.515928198461
4025.002563925379,4051.836743269373,4129.096882354979,4284.083363263342,3747.074632527192,4349.47511224721,4262.90874226342,4342.897678906155,4476.004742519838,4142.77669440974,3995.445609418394,4201.629747696983,4161.001467544664,4058.742734198102
4396.535544706809,3937.8975409283435,4128.352926871805,4258.044001643624,3939.2963895931734,4013.725791711377,4058.2907970172355,3952.6278195093264,4479.783745156106,4508.810820493144,4224.695730429357,4161.233884183709,4459.407601260522,4106.041909748457
4172.486960678371,4175.210629136415,4417.755755510973,3852.425105536339,4474.670621173894,3901.9025564778044,4150.1683908517025,4077.661067813925,4343.097930419167,4055.621495221159,4230.465846475663,4258.5871046327,4221.991856224934,4154.936116080834
4179.280366853162,4127.553866740719,4417.169278320448,3842.253249211406,4083.262076625967,4090.3894726948656,4015.4578357123637,4149.38281602546,4187.411238208406,4374.99005484442,4289.630436961871,4230.381549404269,4481.434037555589,4166.463860235321
4059.5075749735265,4251.77168677149,4350.911153454707,4418.741603978995,4100.682256103073,4411.348130464604,3926.0170730755576,4114.338025585653,4495.096555232407,4172.6921393341745,4232.1561233057,4438.886248168668,4219.594567373206,4390.785368795108
4101.805196074527,4425.356709314575,4432.801072411335,4411.468754950301,3943.45514460778,4113.320375914093,3881.6297642381446,4066.0574982946987,4093.906829902216,4201.091760402338,4342.555246787273,4195.82704257622,3964.574389226167,4394.011835571129
4197.160584824863,3924.115667625555,4187.274309969339,3955.2381729509066,4224.291289799058,4237.40560836579,3956.9070825028202,4239.32463454863,4444.70801647553,4129.441082201685,3628.9331367571444,4212.2201143976745,4011.022750808248,4071.847459818393
3975.180935043731,4315.592836570957,4606.698122995948,3894.214478356088,4019.969250368772,4202.221873626542,4406.379032841408,4281.663083592329,4257.416566107358,4163.46076527947,4058.1193367567503,4123.9242779089145,3872.752994515267,4249.546898400781
4488.057905271627,4087.217405060007,4062.493220386701,4069.199381593783,4096.310524893103,4052.162396719687,3924.8518988110845,4257.1734633155365,4099.327424689923,4324.565419678355,4544.072710085486,4207.255695916584,4108.328326960878,4155.435284813121
4018.7018114241623,4540.495379435699,4521.8587387360285,4273.120137007142,3826.721814728925,3737.579548491282,4262.07890804005,4140.236761725459,4140.810733287908,4504.511823350531,4265.411928642009,4239.548660512855,3824.459219612525,4658.946168163892
4383.788550584639,4126.253617927116,3971.4625878892825,4473.301992859822,4155.999893510725,4325.671925460597,4226.496263764812,4030.1779579113613,4078.710989862964,4217.027188000059,4027.853244506992,4201.122644591222,4056.5800791846023,3967.487749476665
4304.059077032625,4346.888420471423,4076.808028258414,4468.944459907469,3948.8303582099547,4521.177355790776,4133.046080070872,4194.570077982703,4274.7736763276125,4133.886643979138,4295.490551417457,4200.788884067498,4222.825433848378,4173.780019815594
4406.022764845407,4558.342265140195,4329.181556191149,4411.969572211874,4163.838975418046,4326.251717114846,4493.045258737439,4276.602550943304,4179.86446537039,4209.730191397623,4181.229753884366,4221.792569837825,4607.026270755848,4346.505070595262
4185.569357511526,3993.62699414713,4181.111387380102,4252.834666435543,3877.5874113591553,4398.597906303036,4059.33564003247,4084.1232665420566,3871.6665238104324,4269.182504362142,4334.015229732626,4478.798668521496,4247.960891191443,4176.137614454189
4292.557409437798,4558.9902182167525,4042.6289924269677,4296.8617791277675,4293.311722644148,4142.82035382821,4191.856795756825,4304.039485772856,4280.1073158595345,4061.7906075211376,4346.876868362908,4321.955566782887,4147.584596822223,4436.5303812198135
4428.0631923807305,4250.596517284319,4014.56195523394,4348.328570281666,4122.00907196487,3885.146097501483,4239.463101771681,4364.314191225893,4215.706199717911,4332.026526322749,4141.159795901215,4235.997923672834,4084.17501195025,4034.59733776721
4003.510974725097,4150.46747265231,4119.929284630329,4456.109578588996,4235.861777336848,4016.3841310272505,4135.510775083765,4032.812718041505,4147.907109691029,3864.8745235290166,3980.504475775628,4149.3795756527825,3872.6742916243093,4187.587862640215
4284.956431074086,3908.4659574135612,3896.94455592837,4276.58674359464,3894.5738902448675,4081.4406488388868,4056.3772807141254,4316.471945484898,4290.280473543859,4002.5915759077725,4255.512255154112,4236.4479109972835,4109.840289959062,4365.568928963074
3822.69233656286,4073.2837477324156,4430.5373413886655,3995.188537312317,3771.849762817038,4012.5186498219377,4258.263678812636,4149.348037177979,4061.5585755860484,4078.6331461002087,4115.703357510764,4153.56120349568,3637.23455496554,4264.163606427998
4121.174456076302,4323.88844021596,4503.616751509715,4465.700912760286,4655.5596992212795,3801.0486701933355,4005.4070691865077,4039.6858692502888,4289.748058232401,4400.877148832474,3758.9829917661395,4008.4235443001553,4335.3403953976895,4253.737015663307
4289.933081284629,4244.408423714332,4079.6166932178908,3907.098632460382,3956.5226185438673,4421.610194464733,4221.932190052158,4105.374618569705,4319.003178839768,4421.17823658376,4264.140890275409,4375.37419054326,4484.50148119157,3997.465934681234
4265.693361092288,4061.3172709480623,4350.552975447421,4116.277942097151,4107.568679605621,4593.9081398111975,4113.208465127523,4238.176552322,3999.2527184573055,4001.8624156810047,4270.053652371244,4218.380681987836,4106.977432787189,4034.5509493410386
4197.064980056768,4403.901431353532,4217.925903885693,4374.268474994084,4394.174007942029,4457.466274147616,4305.35708737239,4069.938953368669,4163.601036304506,4271.120025525309,4082.9066392049085,4325.94344637325,4193.463898622824,4307.483992668926
4174.632729393205,4078.1855849465746,4109.047540932641,3884.5659081963026,3974.3815431450425,3942.1959286974775,4187.971999975946,4252.574906556328,4257.324448014195,4074.405662054454,4482.6007555875885,4227.099708453826,3894.572820789507,4229.172019562938
