AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4152.310985732814,4152.824054474709,4153.842490272374,4151.2720521858555,4121.535969329366,4151.805364309148,4154.362762645915,4157.446598916609,4156.401223468375,4156.415337605859,4154.344455939574,4190.764687266346,4158.98683649958,4157.425956054017
4156.416614785991,4154.372347447928,4152.3171076523995,4154.342324559396,4123.090257267108,4150.24117723354,4151.284926070039,4153.86112184329,4158.961249713893,4161.03811169604,4157.4479871824215,4189.73815304799,4164.088219272145,4156.924771648737
4156.929818417639,4166.168865339132,4155.885927367056,4154.342324559396,4115.9131041428245,4152.303060196842,4137.452350194552,4144.093787747005,4147.68329625391,4155.388054474708,4156.402232089723,4188.711618829633,4166.674835889219,4161.529403372244
4157.443022049286,4172.804406652934,4156.403981841764,4158.460101625086,4116.415962005035,4154.862639047838,4140.530186770428,4146.164709849699,4145.642194247348,4154.874412909133,4157.4479871824215,4189.73815304799,4171.812143892576,4168.733929198138
4155.903411154344,4167.164196536202,4152.806381322957,4158.965793545434,4123.59311512932,4142.562440680553,4146.68585992218,4153.335663996338,4152.319019455253,4161.03811169604,4157.953997711147,4189.224885938811,4170.770312199588,4162.563096208133
4154.87700389105,4158.46426459144,4152.806381322957,4155.389829251545,4122.587399404898,4135.38140001526,4138.973579766537,4154.355670405127,4151.8000952162965,4163.092677958342,4155.390211032272,4185.118749065385,4162.04048111696,4154.8887100022885
4151.797782101166,4154.888445105669,4150.762944228275,4153.330940718701,4118.9759656672,4144.624323643855,4139.999525291829,4153.86112184329,4149.240068970778,4156.9289791714355,4154.344455939574,4185.118749065385,4156.939098344396,4156.924771648737
4142.04691309987,4153.8562497901885,4142.042360570687,4147.696087891966,4119.478823529412,4153.831697566186,4151.780210116732,4154.881128252079,4152.319019455253,4152.306205081254,4153.332434882124,4185.6320161745625,4155.39431342031,4152.82132433051
4136.914876783398,4152.824054474709,4136.919377431907,4145.637199359122,4115.364531929503,4154.364943160144,4153.832101167315,4153.86112184329,4150.7622467383835,4152.306205081254,4152.320413824674,4183.578947737849,4154.855434958419,4146.1493069352255
4139.480894941634,4151.275761501488,4139.480869001298,4151.2720521858555,4108.187378805218,4153.831697566186,4151.284926070039,4152.315657587548,4142.563243762875,4149.737997253376,4151.7806692607,4184.092214847028,4153.3465752651255,4146.1493069352255
4139.480894941634,4153.340152132449,4143.078469520104,4153.836632639049,4113.353100480659,4156.391276417182,4154.362762645915,4151.790199740597,4139.4842932784,4149.2243556878,4151.274658731975,4184.092214847028,4151.298837109941,4142.045859616998
4139.480894941634,4157.432069275959,4141.035032425422,4152.319556878005,4125.147403067063,4155.395884641795,4153.832101167315,4149.750186923018,4138.446444800488,4151.278921950103,4150.262637674525,4184.605481956207,4151.801790341039,4140.510982375829
4141.533709468223,4157.9481669337,4138.962814526589,4154.342324559396,4126.655976653696,4146.650656900893,4150.75426459144,4151.790199740597,4143.082168001831,4152.306205081254,4152.826424353399,4186.145283283741,4154.352481727321,4149.751569848172
4143.586523994812,4154.372347447928,4143.078469520104,4154.884137331198,4121.033111467154,4141.531499198902,4147.711805447471,4154.355670405127,4152.803348744945,4158.983545433738,4158.966018768597,4184.605481956207,4156.400219882506,4156.423587243457
4143.586523994812,4157.9481669337,4146.158015564202,4154.342324559396,4117.421677729457,4145.655265125506,4145.129252918288,4154.355670405127,4154.87904570077,4166.140284580758,4157.953997711147,4183.578947737849,4155.39431342031,4150.785262684061
4143.586523994812,4169.228587167163,4148.201452658885,4158.460101625086,4119.478823529412,4153.831697566186,4151.780210116732,4155.3756768139165,4151.2811709773405,4167.681209277485,4155.896221560998,4184.092214847028,4155.897266651407,4148.216692607004
4141.533709468223,4167.164196536202,4147.683398184176,4157.954409704738,4123.59311512932,4154.364943160144,4157.935883268483,4158.961153887236,4153.322272983902,4168.708492408637,4160.517784390021,4185.118749065385,4157.945004806592,4149.751569848172
4138.454487678339,4155.8837763027395,4144.603852140078,4153.836632639049,4125.147403067063,4150.774422827497,4153.832101167315,4160.01206958114,4158.442325474937,4167.167567711909,4160.517784390021,4187.685084611277,4152.304743572137,4146.1493069352255
4136.40167315175,4151.275761501488,4139.998923476006,4150.7663602655075,4120.530253604944,4151.272118715191,4153.832101167315,4156.395683222705,4157.957996185244,4158.469903868162,4151.7806692607,4184.092214847028,4145.1196974135955,4138.97610513466
4134.862062256809,4150.243566186007,4137.4374319066155,4150.2606683451595,4118.473107804989,4153.334001678493,4155.883992217899,4153.86112184329,4151.8000952162965,4151.792563515679,4151.274658731975,4179.472810864423,4145.658575875486,4136.407535057602
4136.914876783398,4152.307956816968,4144.114578469521,4152.825248798353,4122.038827191576,4155.395884641795,4152.806155642023,4160.01206958114,4154.87904570077,4159.497186999313,4155.896221560998,4188.711618829633,4151.298837109941,4141.544675211719
4143.073320363164,4164.104474708171,4151.799053177691,4155.895521171893,4125.147403067063,4158.453159380484,4156.909937743191,4167.677572289616,4166.67592339971,4168.1948508430605,4160.517784390021,4195.38409124895,4153.3465752651255,4150.785262684061
4154.87700389105,4170.776880140384,4156.403981841764,4156.906905012589,4124.598830853742,4157.955463492791,4160.518435797666,4168.2030301365685,4171.7959758907455,4167.681209277485,4168.2091444266425,4193.844289921416,4155.897266651407,4157.958464484626
4157.956225680933,4159.49645990692,4153.3244357976655,4154.884137331198,4124.598830853742,4153.334001678493,4148.2070894941635,4165.1430109102,4167.160252689402,4166.653926146334,4170.772931105516,4194.357557030594,4163.082312809949,4155.389894407568
4152.824189364461,4157.9481669337,4152.3171076523995,4157.954409704738,4130.770268253605,4152.303060196842,4141.55613229572,4167.183023727779,4169.754873884183,4176.926757457847,4174.34873884184,4199.490228122377,4167.680742351416,4156.423587243457
4162.061854734111,4171.809075455863,4161.526964980545,4168.21273151751,4136.393133440146,4156.92452201114,4154.858046692607,4171.788507209888,4182.036080872816,4190.760836957351,4187.16767223621,4204.109632104982,4173.32100358587,4168.733929198138
4173.320259403372,4177.965383230335,4170.765603112841,4174.85896818494,4135.387417715724,4156.391276417182,4159.987774319066,4169.748494392309,4178.957130388342,4187.678987563897,4188.719437857633,4200.516762340734,4174.362835278858,4172.3048680857555
4165.109001297016,4169.744684824903,4168.7221660181585,4166.659534905013,4136.393133440146,4151.272118715191,4149.763696498055,4161.032075989929,4158.442325474937,4170.249417105363,4175.394493934539,4194.870824139773,4163.585266041046,4163.095604638743
4151.797782101166,4159.49645990692,4157.44009079118,4154.342324559396,4140.0045671778435,4148.712539864196,4147.181143968872,4151.29565117876,4146.161118486305,4155.901696040284,4162.575560540169,4190.251420157168,4149.215173723965,4152.32013992523
4152.824189364461,4154.888445105669,4154.360544747082,4151.7777441062035,4136.393133440146,4152.303060196842,4149.233035019455,4152.8102061493855,4154.360121461814,4156.9289791714355,4157.4479871824215,4189.224885938811,4141.024221103227,4148.216692607004
4154.87700389105,4155.367678644999,4156.403981841764,4154.884137331198,4134.381701991302,4157.955463492791,4151.284926070039,4165.1430109102,4166.156999160754,4166.653926146334,4162.035815976196,4193.844289921416,4144.616744182498,4150.785262684061
4150.258171206226,4156.3998739604795,4154.360544747082,4152.319556878005,4144.621716639963,4156.92452201114,4159.987774319066,4172.31396505684,4168.717025406271,4171.790341802091,4169.221165484092,4194.870824139773,4151.298837109941,4154.8887100022885
4151.28457846952,4154.372347447928,4152.806381322957,4148.201779812314,4152.301727626459,4155.893580529489,4167.169392996109,4173.859429312581,4174.356002136263,4169.735775539788,4167.163389333944,4191.791221484703,4151.801790341039,4153.32250873579
4153.337392996108,4154.372347447928,4155.396653696498,4151.7777441062035,4150.244581826504,4163.572317082476,4170.777891050584,4177.939454947737,4184.111777828641,4170.763058670939,4166.1513682764935,4191.277954375524,4151.298837109941,4151.286447089341
4145.6393385214005,4154.372347447928,4154.87859922179,4151.7777441062035,4151.798869764248,4161.545983825437,4169.751945525292,4178.46491279469,4183.592853589685,4174.8721911955445,4172.8307072556645,4193.331022812237,4155.897266651407,4154.8887100022885
4137.428080415045,4150.759663843748,4148.719507133593,4144.084002746625,4162.58745662623,4144.624323643855,4159.987774319066,4165.6375594720375,4167.679176928358,4168.1948508430605,4168.715154955367,4190.764687266346,4151.298837109941,4153.32250873579
4137.941284046692,4150.759663843748,4147.165343709468,4144.625815518426,4168.210321812771,4142.562440680553,4152.310871595331,4151.790199740597,4154.87904570077,4160.010828564889,4157.4479871824215,4185.6320161745625,4139.479436179141,4148.216692607004
4143.586523994812,4156.915971618219,4153.842490272374,4154.884137331198,4172.32461341268,4155.893580529489,4154.362762645915,4155.3756768139165,4157.957996185244,4164.63360265507,4162.035815976196,4189.224885938811,4141.024221103227,4152.82132433051
4144.612931258106,4159.49645990692,4156.922036316472,4158.965793545434,4190.244639047836,4158.986404974442,4159.987774319066,4166.16301731899,4168.717025406271,4171.790341802091,4167.703133897917,4190.251420157168,4144.616744182498,4153.32250873579
4138.454487678339,4153.8562497901885,4147.683398184176,4149.21316365301,4209.764666971847,4153.831697566186,4156.414653696498,4162.57754024567,4167.679176928358,4164.63360265507,4158.966018768597,4182.039146410315,4138.473529716945,4138.97610513466
4133.835654993514,4150.759663843748,4138.473540856032,4144.084002746625,4217.947535820554,4152.836305790799,4148.737750972763,4150.770193331808,4154.360121461814,4151.278921950103,4148.204861524377,4177.41974242771,4134.8810066376745,4130.769210498207
4139.994098573281,4154.888445105669,4143.596523994813,4149.7549764248115,4232.301842069123,4154.364943160144,4146.15519844358,4156.921141069657,4156.401223468375,4153.333488212405,4150.76864820325,4180.49934508278,4138.473529716945,4136.407535057602
4147.178949416342,4157.9481669337,4153.3244357976655,4153.330940718701,4250.2675820553895,4153.831697566186,4152.806155642023,4169.223036545358,4167.679176928358,4162.579036392767,4160.517784390021,4187.685084611277,4142.066052796215,4142.578368047608
4149.231763942931,4161.523986419471,4154.87859922179,4153.836632639049,4261.010454566262,4155.395884641795,4163.0656108949415,4171.293958648051,4171.7959758907455,4172.303983367666,4168.715154955367,4191.791221484703,4149.215173723965,4146.681815365835
4150.258171206226,4167.164196536202,4152.806381322957,4154.342324559396,4278.976194552529,4162.043679713131,4171.273175097276,4171.788507209888,4179.476054627298,4179.494965285725,4171.784952162966,4190.764687266346,4157.945004806592,4151.787631494621
4152.824189364461,4170.260782482643,4154.87859922179,4158.460101625086,4304.621945525291,4171.286603341727,4175.907618677043,4173.3339714656295,4186.152879835202,4178.467682154574,4170.266920576791,4189.73815304799,4156.939098344396,4154.356201571679
4155.390207522697,4170.260782482643,4156.403981841764,4166.659534905013,4321.536255436026,4169.7579659723815,4172.829782101167,4172.31396505684,4178.957130388342,4170.249417105363,4169.221165484092,4192.304488593881,4152.807696803235,4153.32250873579
4150.771374837873,4170.260782482643,4150.762944228275,4168.718423437858,4334.884845960174,4163.572317082476,4169.221284046693,4164.617553063249,4165.119150682841,4167.681209277485,4169.727176012818,4192.817755703059,4151.801790341039,4152.82132433051
4145.126134889753,4168.196391851682,4146.67607003891,4157.954409704738,4351.296298008698,4167.696083009079,4170.2472295719845,4156.921141069657,4156.401223468375,4169.222133974212,4167.163389333944,4186.65855039292,4152.807696803235,4152.32013992523
4143.586523994812,4166.168865339132,4149.237561608301,4151.7777441062035,4360.5305969329365,4169.7579659723815,4172.829782101167,4158.961153887236,4154.87904570077,4164.63360265507,4161.023794918746,4186.145283283741,4148.712220492866,4148.717877012284
4141.0205058365755,4166.168865339132,4147.683398184176,4155.389829251545,4370.770611581597,4158.453159380484,4164.091556420233,4162.052082398718,4153.841197222858,4155.388054474708,4153.838445410849,4188.198351720454,4140.018314641032,4140.00979797055
4141.0205058365755,4166.648098878462,4145.639961089494,4157.954409704738,4392.302070954452,4151.805364309148,4151.284926070039,4157.446598916609,4150.243322499427,4152.306205081254,4152.320413824674,4182.552413519493,4134.342128175784,4137.4412278934915
4149.231763942931,4168.196391851682,4152.3171076523995,4157.44871778439,4410.770668802929,4157.422217898833,4156.414653696498,4156.921141069657,4155.397969939727,4161.551753261616,4159.4720292973225,4186.65855039292,4138.976482948043,4146.1493069352255
4156.929818417639,4169.228587167163,4157.958145265889,4156.401213092241,4424.622117189288,4156.92452201114,4169.221284046693,4165.1430109102,4167.679176928358,4171.276700236514,4168.2091444266425,4194.870824139773,4147.16743556878,4153.855017166399
4152.824189364461,4169.228587167163,4154.360544747082,4157.954409704738,4443.090715037766,4157.422217898833,4175.376957198444,4169.748494392309,4172.3149001297015,4168.708492408637,4169.727176012818,4189.224885938811,4150.257005416953,4150.785262684061
4153.337392996108,4170.260782482643,4157.44009079118,4166.659534905013,4469.7421817349505,4167.696083009079,4176.933564202335,4172.808513618677,4176.91602838178,4169.222133974212,4167.703133897917,4188.198351720454,4150.759958648051,4150.252754253452
4166.648612191958,4175.900992599374,4169.7294941634245,4173.847584344244,4501.559370107576,4173.348486305028,4175.907618677043,4175.373984283207,4186.671804074159,4174.8721911955445,4170.772931105516,4198.46369390402,4154.855434958419,4163.095604638743
4171.267444876783,4174.868797283894,4171.283657587549,4166.153842984665,4519.982253604943,4167.162837415122,4170.2472295719845,4172.31396505684,4183.073929350729,4174.8721911955445,4174.34873884184,4201.030029449912,4157.945004806592,4167.700236362249
4160.009040207522,4160.528655222401,4160.519636835279,4154.342324559396,4526.656548867018,4158.453159380484,4163.0656108949415,4169.223036545358,4171.7959758907455,4171.276700236514,4173.842728313115,4195.38409124895,4153.849528496224,4156.924771648737
4149.744967574578,4152.824054474709,4151.799053177691,4151.7777441062035,4543.068000915541,4153.334001678493,4157.44059922179,4168.2030301365685,4168.198101167315,4171.276700236514,4171.278941634241,4189.224885938811,4151.801790341039,4151.286447089341
4151.797782101166,4154.888445105669,4154.87859922179,4154.884137331198,4566.65660608835,4153.831697566186,4153.336817120623,4167.183023727779,4167.679176928358,4170.763058670939,4170.772931105516,4191.277954375524,4151.298837109941,4154.8887100022885
4153.850596627755,4160.01255756466,4158.447418936446,4155.895521171893,4579.502338750286,4154.862639047838,4152.310871595331,4165.6375594720375,4167.679176928358,4167.167567711909,4169.727176012818,4193.331022812237,4144.1137909514,4152.82132433051
4151.797782101166,4162.040084077211,4157.44009079118,4154.884137331198,4593.856644998856,4152.836305790799,4158.961828793775,4165.6375594720375,4162.559124437324,4165.660885786221,4166.657378805218,4191.277954375524,4140.018314641032,4149.751569848172
4153.337392996108,4161.523986419471,4163.0811284046695,4156.401213092241,4613.330958571755,4154.364943160144,4169.221284046693,4167.183023727779,4160.518022430762,4168.1948508430605,4170.772931105516,4193.844289921416,4143.071959258412,4154.356201571679
4155.903411154344,4162.556181734951,4167.168002594034,4156.401213092241,4624.119545433738,4156.92452201114,4169.751945525292,4168.728487983521,4165.638074921797,4171.790341802091,4169.221165484092,4195.897358358129,4142.066052796215,4152.82132433051
4155.390207522697,4165.652767681392,4158.965473411155,4155.389829251545,4637.970993820096,4151.805364309148,4163.596272373541,4168.2030301365685,4168.198101167315,4168.1948508430605,4158.966018768597,4190.251420157168,4136.425791561761,4146.1493069352255
4154.3638002594025,4166.648098878462,4151.799053177691,4153.836632639049,4661.0110267795835,4151.805364309148,4166.674108949416,4170.243042954146,4169.754873884183,4167.167567711909,4161.023794918746,4186.65855039292,4136.928744792859,4144.6144296940565
4154.87700389105,4166.168865339132,4155.396653696498,4153.330940718701,4675.365333028152,4159.484100862135,4169.221284046693,4173.859429312581,4175.393850614176,4171.790341802091,4166.1513682764935,4191.277954375524,4140.521267872129,4143.079552452888
4149.744967574578,4164.104474708171,4157.958145265889,4154.342324559396,4677.971051041428,4156.92452201114,4164.091556420233,4167.677572289616,4169.235949645227,4164.119961089494,4157.953997711147,4188.198351720454,4133.336221713588,4139.47728953994
4138.967691309987,4152.824054474709,4148.201452658885,4148.707471732662,4685.148204165713,4144.624323643855,4153.336817120623,4153.86112184329,4151.2811709773405,4150.2516388189515,4149.216882581826,4183.0656806286715,4121.01386755169,4131.270394903487
4135.375265888456,4145.635551384757,4137.955486381324,4138.44914991989,4685.651062027924,4146.650656900893,4144.633968871595,4148.204722667277,4146.645447775997,4149.2243556878,4152.320413824674,4185.6320161745625,4120.510914320592,4125.130885938811
4138.967691309987,4150.243566186007,4139.480869001298,4137.437766079195,4673.3539015793085,4154.862639047838,4147.711805447471,4151.790199740597,4151.2811709773405,4151.792563515679,4154.344455939574,4186.145283283741,4132.294390020599,4129.234333257038
4139.480894941634,4150.759663843748,4144.603852140078,4140.5080384527355,4695.388218814373,4152.836305790799,4154.858046692607,4152.8102061493855,4150.7622467383835,4153.333488212405,4155.896221560998,4185.118749065385,4137.934651255055,4137.4412278934915
4139.480894941634,4149.727468528267,4146.67607003891,4140.5080384527355,4781.559770656901,4152.836305790799,4155.883992217899,4151.790199740597,4151.8000952162965,4162.579036392767,4164.59960265507,4188.711618829633,4138.976482948043,4138.474920729381
4145.6393385214005,4154.372347447928,4148.201452658885,4145.637199359122,4902.565658045319,4157.422217898833,4157.44059922179,4154.881128252079,4155.882299229419,4169.222133974212,4169.727176012818,4191.791221484703,4142.569006027314,4138.474920729381
4149.744967574578,4156.915971618219,4151.280998702983,4153.330940718701,5015.891534447242,4158.453159380484,4163.596272373541,4161.032075989929,4161.521275959411,4166.653926146334,4166.1513682764935,4188.711618829633,4143.574912489509,4141.544675211719
4149.744967574578,4155.8837763027395,4151.799053177691,4154.884137331198,5101.011656214237,4165.634200045778,4169.221284046693,4168.2030301365685,4168.198101167315,4166.653926146334,4160.011773861295,4185.118749065385,4141.024221103227,4141.043490806439
4149.744967574578,4160.528655222401,4153.3244357976655,4153.836632639049,5175.89176333257,4173.846182192722,4170.777891050584,4169.223036545358,4172.3149001297015,4170.763058670939,4156.908242618448,4186.145283283741,4139.479436179141,4138.474920729381
4151.28457846952,4168.196391851682,4154.360544747082,4156.906905012589,5257.446165712978,4169.2247203784245,4167.169392996109,4158.466605325399,4171.7959758907455,4166.653926146334,4155.896221560998,4187.685084611277,4137.934651255055,4140.510982375829
4153.850596627755,4171.2929777981235,4154.87859922179,4161.5303739986275,5327.160551155871,4164.603258564127,4161.544381322958,4151.29565117876,4165.638074921797,4158.983545433738,4154.884200503548,4188.198351720454,4131.791436789502,4141.043490806439
4149.231763942931,4167.164196536202,4153.842490272374,4158.965793545434,5374.337761501488,4160.515042343786,4155.388708171206,4152.8102061493855,4155.882299229419,4150.765280384528,4147.192840466926,4186.65855039292,4124.60639063096,4133.337780575265
4142.560116731517,4160.528655222401,4153.3244357976655,4153.330940718701,5421.514971847105,4155.395884641795,4149.763696498055,4151.29565117876,4147.68329625391,4143.608541237507,4137.94971480888,4181.525879301136,4118.9661293965055,4128.200640421149
4145.6393385214005,4157.432069275959,4153.842490272374,4153.836632639049,5483.092202792401,4158.986404974442,4156.414653696498,4154.881128252079,4151.2811709773405,4145.115223163195,4144.0893092240785,4181.012612191958,4120.510914320592,4132.304087739376
4151.28457846952,4157.9481669337,4155.396653696498,4156.401213092241,5550.74944243534,4169.2247203784245,4170.2472295719845,4167.677572289616,4163.07804867628,4157.442620737011,4154.344455939574,4189.73815304799,4130.785530327306,4136.407535057602
4158.46942931258,4163.072279392691,4161.037691309987,4156.401213092241,5613.332389105059,4173.348486305028,4170.2472295719845,4172.31396505684,4170.239203173876,4168.1948508430605,4156.908242618448,4192.817755703059,4138.976482948043,4141.544675211719
4164.595797665369,4168.712489509423,4163.0811284046695,4156.906905012589,5662.5667452506295,4166.167445639735,4156.414653696498,4168.728487983521,4173.318153658351,4169.735775539788,4163.081571068895,4191.277954375524,4138.473529716945,4148.216692607004
4161.548651102464,4167.680294193942,4160.519636835279,4156.401213092241,5704.623948271916,4158.453159380484,4152.310871595331,4167.183023727779,4174.874926375219,4169.222133974212,4170.772931105516,4193.331022812237,4140.521267872129,4149.751569848172
4159.495836575875,4164.620572365911,4164.606511024644,4155.389829251545,5742.566859693294,4165.136504158084,4166.143447470818,4168.728487983521,4174.356002136263,4172.817624933242,4174.34873884184,4198.46369390402,4151.801790341039,4150.785262684061
4168.1882230869,4167.680294193942,4171.283657587549,4153.836632639049,5775.892621652552,4173.846182192722,4169.221284046693,4168.728487983521,4170.758127412832,4174.8721911955445,4178.970301670863,4201.030029449912,4157.945004806592,4157.425956054017
4168.701426718547,4168.712489509423,4167.686057068742,4152.319556878005,5809.721241474022,4167.162837415122,4155.388708171206,4169.223036545358,4171.7959758907455,4176.926757457847,4177.958280613413,4198.46369390402,4154.352481727321,4156.423587243457
4166.648612191958,4168.196391851682,4164.606511024644,4162.577878690777,5846.155579308766,4162.043679713131,4151.780210116732,4170.243042954146,4177.434952620737,4179.494965285725,4173.33671778439,4199.490228122377,4152.807696803235,4154.8887100022885
4171.78064850843,4170.776880140384,4168.7221660181585,4169.224115358206,5884.601348592355,4167.696083009079,4159.492490272373,4165.6375594720375,4173.318153658351,4176.926757457847,4176.406514991989,4201.54329655909,4153.849528496224,4159.493341725795
4171.78064850843,4170.776880140384,4168.7221660181585,4169.224115358206,5884.601348592355,4167.696083009079,4159.492490272373,4165.6375594720375,4173.318153658351,4176.926757457847,4176.406514991989,4201.54329655909,4153.849528496224,4159.493341725795
4168.701426718547,4169.228587167163,4165.64261997406,4158.460101625086,5922.544260013733,4168.193778896773,4159.987774319066,4162.052082398718,4165.638074921797,4170.763058670939,4176.912525520715,4195.897358358129,4151.801790341039,4157.425956054017
4166.648612191958,4168.196391851682,4163.599182879378,4157.44871778439,5940.51,4166.167445639735,4163.0656108949415,4165.1430109102,4166.156999160754,4171.276700236514,4170.772931105516,4194.357557030594,4152.807696803235,4154.356201571679
4172.293852140077,4170.776880140384,4169.240220492867,4167.165226825361,5934.887134813458,4170.255661860076,4167.169392996109,4163.59754665446,4167.679176928358,4172.303983367666,4171.784952162966,4196.410625467307,4153.849528496224,4156.924771648737
4167.161815823605,4168.712489509423,4166.649948119326,4161.5303739986275,5924.098547951477,4173.348486305028,4156.414653696498,4152.8102061493855,4159.999098191805,4166.140284580758,4169.221165484092,4191.791221484703,4145.1196974135955,4152.82132433051
4155.390207522697,4165.136670023651,4157.958145265889,4151.7777441062035,5908.692811627375,4172.317544823377,4149.233035019455,4150.2447354848555,4154.87904570077,4156.415337605859,4156.908242618448,4186.65855039292,4134.342128175784,4139.47728953994
4151.28457846952,4166.168865339132,4154.87859922179,4153.330940718701,5887.16135225452,4169.7579659723815,4161.544381322958,4160.5066181429775,4161.521275959411,4151.792563515679,4151.274658731975,4184.605481956207,4130.2466518654155,4132.836596169986
4157.956225680933,4169.744684824903,4155.396653696498,4158.965793545434,5861.0127434195465,4171.78429922942,4170.2472295719845,4168.728487983521,4166.156999160754,4154.874412909133,4152.826424353399,4186.65855039292,4130.785530327306,4135.373842221713
4167.161815823605,4172.325173113603,4158.965473411155,4167.165226825361,5821.515544060426,4181.027222858015,4168.726000000001,4169.223036545358,4168.198101167315,4167.167567711909,4158.460008239872,4191.277954375524,4135.88691309987,4136.940043488212
4168.701426718547,4173.836601968414,4163.0811284046695,4171.788695811399,5773.332617990387,4189.239205004959,4169.221284046693,4170.243042954146,4179.476054627298,4183.090456244755,4169.727176012818,4193.331022812237,4148.712220492866,4139.47728953994
4160.009040207522,4170.776880140384,4160.001582360571,4165.648151064317,5720.532542458228,4183.586801709011,4166.143447470818,4174.87943572137,4186.152879835202,4186.172305638209,4174.34873884184,4189.224885938811,4154.855434958419,4138.474920729381
4153.850596627755,4168.196391851682,4157.44009079118,4165.106338292516,5662.063887388418,4171.78429922942,4155.883992217899,4168.2030301365685,4175.393850614176,4175.38583276112,4170.772931105516,4186.145283283741,4146.664482337682,4136.407535057602
4158.46942931258,4171.809075455863,4163.0811284046695,4166.659534905013,5592.806645456626,4169.7579659723815,4151.284926070039,4153.86112184329,4162.040200198367,4166.653926146334,4167.703133897917,4187.685084611277,4139.479436179141,4140.510982375829
4159.495836575875,4166.168865339132,4158.965473411155,4158.460101625086,5513.309388876173,4168.72702449073,4150.75426459144,4148.730180514229,4152.803348744945,4160.010828564889,4160.517784390021,4186.65855039292,4135.383959868773,4140.00979797055
4152.824189364461,4153.8562497901885,4149.237561608301,4150.7663602655075,5433.85784664683,4165.634200045778,4149.233035019455,4151.790199740597,4148.202220492866,4152.306205081254,4151.7806692607,4185.118749065385,4131.791436789502,4133.337780575265
4152.310985732814,4157.432069275959,4153.842490272374,4153.836632639049,5359.480597390707,4169.2247203784245,4149.233035019455,4153.86112184329,4150.7622467383835,4154.874412909133,4157.4479871824215,4186.65855039292,4133.336221713588,4135.9063506523225
4162.061854734111,4172.325173113603,4164.0884565499355,4162.577878690777,5284.097632410162,4178.965339894713,4149.233035019455,4153.86112184329,4155.882299229419,4163.092677958342,4166.1513682764935,4186.145283283741,4137.934651255055,4140.510982375829
4168.1882230869,4175.384894941634,4166.649948119326,4168.21273151751,5205.14894804303,4185.115439078356,4155.388708171206,4161.032075989929,4158.961249713893,4170.249417105363,4169.221165484092,4187.171817502098,4143.574912489509,4138.97610513466
4169.214630350194,4171.2929777981235,4167.686057068742,4167.670918745709,5132.828844586862,4184.084497596705,4167.700054474708,4169.223036545358,4167.679176928358,4180.008606851301,4170.772931105516,4195.38409124895,4150.257005416953,4143.580736858167
4171.267444876783,4175.900992599374,4169.240220492867,4167.670918745709,5070.748755779355,4187.177322041658,4170.777891050584,4174.87943572137,4179.994978866254,4186.685947203784,4173.33671778439,4196.410625467307,4154.855434958419,4149.219061417562
4172.807055771725,4187.181412832838,4171.283657587549,4174.85896818494,5010.2686692607,4195.389304188602,4168.726000000001,4181.0303834592205,4185.633955596246,4187.678987563897,4174.34873884184,4192.304488593881,4155.39431342031,4149.751569848172
4171.78064850843,4189.245803463798,4170.765603112841,4177.423548638133,4937.445707942321,4194.358362706951,4170.777891050584,4174.87943572137,4177.434952620737,4183.090456244755,4175.394493934539,4192.304488593881,4149.215173723965,4147.182999771115
4169.727833981841,4175.384894941634,4168.7221660181585,4168.718423437858,4856.942735637445,4184.617743190662,4168.726000000001,4160.5066181429775,4167.160252689402,4174.358549629968,4174.8547493705655,4193.844289921416,4143.574912489509,4147.182999771115
4170.2410376134885,4166.168865339132,4168.7221660181585,4163.589262531472,4787.685493705653,4183.089105821317,4166.143447470818,4162.57754024567,4168.717025406271,4171.276700236514,4171.784952162966,4195.38409124895,4148.712220492866,4148.717877012284
4170.2410376134885,4172.325173113603,4166.649948119326,4169.224115358206,4732.828272373541,4183.586801709011,4168.726000000001,4168.728487983521,4167.160252689402,4170.763058670939,4171.784952162966,4195.38409124895,4149.754052185855,4144.113245288777
4167.675019455252,4173.836601968414,4160.519636835279,4168.21273151751,4678.97676676585,4177.436702525369,4166.674108949416,4158.466605325399,4156.920147707332,4167.167567711909,4170.772931105516,4193.331022812237,4143.574912489509,4138.97610513466
4165.109001297016,4169.744684824903,4155.396653696498,4157.44871778439,4621.559541771572,4178.965339894713,4163.596272373541,4154.355670405127,4157.957996185244,4167.167567711909,4168.2091444266425,4190.251420157168,4147.706314030671,4138.97610513466
4166.648612191958,4172.804406652934,4154.87859922179,4158.460101625086,4576.393762874799,4188.705959411002,4170.2472295719845,4162.052082398718,4169.235949645227,4173.844908064393,4177.418536049439,4195.38409124895,4157.442051575494,4144.113245288777
4169.727833981841,4175.384894941634,4163.0811284046695,4168.718423437858,4548.188008239871,4188.705959411002,4170.777891050584,4157.9411474784465,4169.754873884183,4175.38583276112,4184.603885557336,4200.516762340734,4157.945004806592,4149.219061417562
4169.727833981841,4174.868797283894,4168.20411154345,4171.788695811399,4516.416534218356,4182.5558602273595,4158.961828793775,4151.29565117876,4162.040200198367,4171.790341802091,4174.8547493705655,4195.897358358129,4155.897266651407,4148.717877012284
4165.622204928663,4174.868797283894,4162.563073929961,4165.106338292516,4477.422192721447,4181.524918745709,4157.935883268483,4156.395683222705,4161.521275959411,4170.249417105363,4167.163389333944,4188.198351720454,4155.39431342031,4143.079552452888
